filename,rDA09,rDB01,rDF02,rDM10,rDP03,rDR04,rDS05,rDS06,rDU11,rDX07,rDX08,label,label_id
11146,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11147,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11148,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11149,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11150,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11151,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11152,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11153,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11154,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11155,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11156,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11157,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11158,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11159,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11160,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11161,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11162,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11163,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11164,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11165,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11166,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11167,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11168,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11169,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11170,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11171,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11172,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11173,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11174,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11175,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11176,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11177,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11178,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11179,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11180,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11181,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11182,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11183,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11184,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11185,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11186,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11187,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11188,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11189,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11190,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11191,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11192,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11193,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11194,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11195,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11196,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11197,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11198,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11199,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11200,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11201,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11202,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11203,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11204,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11205,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11206,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11207,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11208,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11209,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11210,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11211,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11212,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11213,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11214,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11215,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11216,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11217,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11218,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11219,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11220,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11221,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11222,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11223,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11224,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11225,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11226,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11227,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11228,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11229,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11230,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11231,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11232,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11233,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11234,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11235,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11236,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11237,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11238,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11239,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11240,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11241,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11242,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11243,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11244,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11245,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11246,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11247,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11248,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11249,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11250,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11251,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11252,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11253,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11254,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11255,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11256,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11257,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11258,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11259,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
1167,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
16615,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16616,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16617,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16618,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16619,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16620,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16621,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16622,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16623,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16624,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16625,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16626,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16627,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16628,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16629,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16630,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16631,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16632,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16633,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16634,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16635,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16636,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16637,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16638,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16639,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16640,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16641,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16642,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16643,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16644,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16645,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16646,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16647,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16648,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16649,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16650,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16651,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16652,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16653,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16654,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16655,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16656,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16657,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16658,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16659,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16660,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16661,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16662,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16663,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16664,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16665,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16666,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16667,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16668,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16669,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16670,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16671,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16672,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16673,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16674,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16675,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16676,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16677,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16678,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16679,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16680,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16681,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16682,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16970,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16971,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16972,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16973,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16974,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16975,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16976,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16977,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16978,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16979,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16980,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16981,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16982,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16983,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16984,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16985,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16986,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16987,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16988,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16989,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16990,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16991,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16992,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16993,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16994,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16995,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16996,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16997,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16998,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16999,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17000,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17001,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17002,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17003,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17004,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17005,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17006,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17007,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17008,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17009,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17010,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17011,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17012,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17013,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17014,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17015,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17290,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17292,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17294,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17295,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17296,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17298,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17299,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17300,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17301,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17302,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17303,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17304,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17305,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17306,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17307,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17308,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17309,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17311,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17312,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17313,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17334,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17335,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17336,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17337,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17338,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17339,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17340,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17341,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17342,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17343,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17344,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17345,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17346,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17347,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17348,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17349,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17350,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17351,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17352,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17353,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17354,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17355,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17356,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17357,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17358,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17359,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17360,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17361,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17362,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17380,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17381,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17382,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17383,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17384,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17385,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17386,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17399,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17401,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17402,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17407,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17408,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17435,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17437,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17439,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17442,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17443,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17447,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17449,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17451,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17456,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17478,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17486,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17491,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17495,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17501,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17505,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17506,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17507,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17508,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17509,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17510,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17512,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17514,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17518,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17520,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17522,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17525,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17526,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17528,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17531,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17558,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17560,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17562,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17564,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17569,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17572,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17577,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17579,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17580,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17581,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17592,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17597,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17599,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17686,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17915,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17916,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17917,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17918,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17919,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17920,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17921,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17922,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17923,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17924,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17925,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17926,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17927,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17928,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17929,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17930,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17931,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17932,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17933,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17934,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17935,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17936,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17937,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17938,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17939,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17940,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17941,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17942,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17943,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17944,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17945,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17946,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17947,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17948,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17949,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17950,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17951,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17952,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17953,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17954,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17955,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17956,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17957,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17958,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17959,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17960,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17961,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17962,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17963,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17964,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17965,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17966,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17967,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17968,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17969,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17970,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17971,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17972,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17973,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17974,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17975,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17976,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17977,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17978,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17979,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17980,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17981,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17982,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17983,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17984,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17985,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17986,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17987,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17988,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17989,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17990,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17991,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17992,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17993,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17994,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17995,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17996,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17997,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17998,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17999,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18000,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18001,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18002,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18003,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18004,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18005,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18006,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18007,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18008,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18009,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18010,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18011,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18012,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18013,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18014,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18015,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18016,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
