filename,rDA09,rDB01,rDF02,rDM10,rDP03,rDR04,rDS05,rDS06,rDU11,rDX07,rDX08,label,label_id
18744,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
16679,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6031,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17945,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
360,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
4052,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10874,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
10825,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4900,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
9416,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10993,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
6235,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4733,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17947,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20666,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
9975,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17985,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4791,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18287,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4064,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22673,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11205,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20530,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18415,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
20592,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
351,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
26748,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
3849,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4976,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
5811,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6206,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6408,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3871,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6115,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4777,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10793,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16655,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3810,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6005,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6094,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
911,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
4952,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
18417,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
10749,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
21542,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22267,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
6058,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9404,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
20589,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
6390,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
8671,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4797,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16648,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5762,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11186,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
8679,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22650,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
20654,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
19408,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
11115,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21467,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19025,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
18362,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
6252,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17927,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19447,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
6056,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10952,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
17337,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
11236,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4737,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22137,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
6072,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22253,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
10995,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18011,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22131,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
5829,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9991,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5698,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
32907,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19356,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
18652,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
9408,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6368,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3859,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11217,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19051,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
11198,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22600,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
18382,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
4071,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11107,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22264,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
19361,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22091,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
22175,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
11050,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18266,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5706,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21509,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
5712,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6173,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9961,0,0,0,1,0,0,0,0,0,0,0,rDM10,9
17491,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4044,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11109,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20611,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
22145,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
5987,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
32769,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4939,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
10948,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
382,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
11007,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
4775,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4796,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16990,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19053,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22539,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
9428,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4094,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21466,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
20945,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6226,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9568,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
20987,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
10935,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
4095,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19386,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
11065,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6323,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
421,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
5779,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5714,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11062,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18589,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11256,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21471,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22227,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
4039,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22716,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
5972,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18677,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
347,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
3825,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5896,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9951,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
5019,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
32808,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11177,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
9383,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
16970,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10926,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
6311,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20590,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
21468,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18298,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21546,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
21663,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
16977,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4808,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11078,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9559,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
18232,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11159,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20983,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6040,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9406,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
11093,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11063,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10863,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20978,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6392,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4980,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
17307,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
32805,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11101,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18337,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18318,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
408,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22089,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
4985,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22181,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
11161,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
8673,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
9573,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
32768,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4807,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18681,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
4081,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19054,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22666,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
20540,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
10733,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
10962,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19046,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
3818,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11149,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
17966,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20681,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
20697,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4991,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
16984,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11247,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
8680,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
4724,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22134,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
19010,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
5992,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10905,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
9959,0,0,0,1,0,0,0,0,0,0,0,rDM10,9
19050,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22648,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
17963,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11015,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
6076,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
8658,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
20601,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
6100,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
447,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
5930,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22122,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18246,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4695,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6007,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6326,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22202,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
22191,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
4804,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
394,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
11035,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22584,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
9580,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
21541,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
456,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22239,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22180,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
3868,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22608,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
8657,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
20696,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
5915,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18579,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
9396,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
5023,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
18654,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6027,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18406,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
414,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18372,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
3844,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21487,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
16980,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9399,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22698,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
21560,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10717,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4028,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10884,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
5699,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5942,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6240,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10834,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21670,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
20603,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
6060,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10727,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
6243,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4793,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5058,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6080,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3858,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22198,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
26760,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10939,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
10751,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22125,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
22114,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
6011,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6222,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21456,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22244,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
20965,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
4088,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22524,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
22615,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
10005,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22197,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
17932,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17512,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5918,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10964,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22212,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
16657,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4809,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3881,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22309,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
4707,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18416,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
4718,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10934,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
19385,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
21480,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10850,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
21575,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
18425,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
9582,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6108,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21667,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
3994,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22609,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
11024,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10797,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18021,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4937,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22110,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
18002,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10951,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
306,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
4973,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22677,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22148,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
5006,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
6251,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20537,0,0,0,0,0,0,0,0,0,1,0,rDX07,6
9384,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
3837,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18353,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
10871,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
20946,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
22709,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
10803,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
338,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22286,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
4892,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
16656,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6329,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9389,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
3820,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18278,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22670,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
10997,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
19031,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
5031,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17986,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6111,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10949,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22104,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
10851,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22099,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
5914,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4107,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10806,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22230,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
17009,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
425,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22213,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
9398,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
8689,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18644,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
10741,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
5968,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6393,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10721,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
19019,1,0,0,0,0,0,0,0,0,0,0,rDA09,8
9572,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22232,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
4748,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4000,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4717,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21589,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10746,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
20981,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18436,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
10725,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
18311,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22548,0,0,0,0,0,0,1,0,0,0,0,rDS05,4
5898,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16625,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
328,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
32775,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6013,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6394,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
10960,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
21616,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
21481,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
20986,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
10958,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
8668,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
5004,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22237,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22686,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
22105,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
11017,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22607,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
17959,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4082,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
9414,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
22231,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
17005,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21590,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10801,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
4938,0,0,1,0,0,0,0,0,0,0,0,rDF02,1
17339,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
4790,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
32789,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
18305,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21558,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10837,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
16994,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22657,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
17351,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
22129,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
17946,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11123,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5975,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
20685,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11181,0,0,0,0,0,0,0,1,0,0,0,rDS06,5
18312,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22599,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
32791,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
3851,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
17926,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
11114,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
5865,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
19052,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
10833,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
21621,0,0,0,0,0,1,0,0,0,0,0,rDR04,3
11059,0,1,0,0,0,0,0,0,0,0,0,rDB01,0
22276,0,0,0,0,0,0,0,0,0,0,1,rDX08,7
18007,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
6084,0,0,0,0,1,0,0,0,0,0,0,rDP03,2
22120,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
22205,0,0,0,0,0,0,0,0,1,0,0,rDU11,10
